ID,Years [a] (Average education years of fa...),Pop dens [#/km**2],Distance [km] (Radial distance from village ...),Soil_type_1,Soil_type_2,Soil_type_3,Soil_type_4,Soil_type_5,Soil_type_6,Soil_type_7,Soil_type_8,Soil_type_9,Soil_type_10,Soil_type_11,Soil_type_12,Code (scode),T_spr,T_sum,T_aut,T_wint,Precip_spr_mm_month,Precip_sum_mm_month,Precip_aut_mm_month,Precip_wint_mm_month,Index (Multiple crop),Ratio (of irrigated areas to total c...),Exch rate (Chinese Renminbi against the ...),Crop_niusd_USD_ha_a,Latitude_med
2.01E+11,5.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,149.5652,0,683.1,1036.7,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1569.83,38.3544
2.01E+11,6.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1472.7,38.3544
2.01E+11,2.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,178.2609,0,683.1,1089.53,38.3544
2.01E+11,5.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,176.8116,0,683.1,1642.14,38.3544
2.01E+11,6.6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,194.4828,0,683.1,1777.06,38.3544
2.01E+11,9.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,157.037,0,683.1,2503.33,38.3544
2.01E+11,7.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,197.8261,0,683.1,1272.44,38.3544
2.01E+11,5.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,195.6522,0,683.1,1030.08,38.3544
2.01E+11,3,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,130.4348,0,683.1,699.81,38.3544
2.01E+11,5.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,201.087,0,683.1,4690.05,38.3544
2.01E+11,6.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,195.6522,0,683.1,1302.59,38.3544
2.01E+11,6.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,168.8312,0,683.1,1462.22,38.3544
2.01E+11,4.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,197.8261,0,683.1,1089.95,38.3544
2.01E+11,7,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1159.35,38.3544
2.01E+11,9.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,153.6232,0,683.1,1059.79,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,959.24,38.3544
2.01E+11,7,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,150.3311,0,683.1,1191.52,38.3544
2.01E+11,7.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,92.9245,0,683.1,3396.45,38.3544
2.01E+11,2,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,142.029,0,683.1,1496.19,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,150,0,683.1,1154.06,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,1309.74,38.3544
2.01E+11,9.4,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1203.93,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,210,0,683.1,2166.91,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,120.5298,0,683.1,1578.45,38.3544
2.01E+11,3.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,97.619,0,683.1,1604.65,38.3544
2.01E+11,5.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,110.9677,0,683.1,2390.95,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,969.08,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,131.0345,0,683.1,1163.41,38.3544
2.01E+11,7,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,1397.85,38.3544
2.01E+11,8.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1856.86,38.3544
2.01E+11,6.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,1206.46,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,200,0,683.1,2234.69,38.3544
2.01E+11,6.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,1249.97,38.3544
2.01E+11,7.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.3478,0,683.1,1323.31,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,138.4211,0,683.1,1157.05,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,180,0,683.1,1014.48,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,113.0435,0,683.1,931.92,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1233.32,38.3544
2.01E+11,9.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,102,0,683.1,637.24,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,116.9231,0,683.1,1250.7,38.3544
2.01E+11,6.88,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,170,0,683.1,1247.84,38.3544
2.01E+11,6.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,155.5556,0,683.1,810.41,38.3544
2.01E+11,10.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,140.8696,0,683.1,1564.16,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,162.5,0,683.1,1598.32,38.3544
2.01E+11,4.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,150,0,683.1,2046.15,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,155.9524,0,683.1,1710.3,38.3544
2.01E+11,6.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1275.01,38.3544
2.01E+11,4.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,176.087,0,683.1,1174.53,38.3544
2.01E+11,3.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1355.13,38.3544
2.01E+11,3.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1565.56,38.3544
2.01E+11,7.2,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,154.6667,0,683.1,1103.52,38.3544
2.01E+11,7.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,134.8148,0,683.1,1180.24,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,128.4211,0,683.1,871.08,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,144.2857,0,683.1,938.74,38.3544
2.01E+11,7,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,142.7273,0,683.1,1150.97,38.3544
2.01E+11,8.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,160.625,0,683.1,2084.89,38.3544
2.01E+11,6.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,181.3333,0,683.1,1931.59,38.3544
2.01E+11,10,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,148,0,683.1,1156.05,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,157.037,0,683.1,1333.85,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1256.55,38.3544
2.01E+11,8.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,176.087,0,683.1,899.84,38.3544
2.01E+11,3.86,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,183.3333,0,683.1,1590.47,38.3544
2.01E+11,7,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,192,0,683.1,1326.5,38.3544
2.01E+11,4.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,168.9441,0,683.1,1537.13,38.3544
2.01E+11,5.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,166.9565,0,683.1,1510.19,38.3544
2.01E+11,3.8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,182.6087,0,683.1,1481.79,38.3544
2.01E+11,3.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,142.2222,0,683.1,1210.93,38.3544
2.01E+11,4.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,137.7778,0,683.1,786.98,38.3544
2.01E+11,8.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,191.3043,0,683.1,1254.82,38.3544
2.01E+11,8.8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,140.8696,0,683.1,1158.66,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,245.4546,0,683.1,3739.82,38.3544
2.01E+11,9,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,147.9167,0,683.1,1731.92,38.3544
2.01E+11,5.4,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,132.1739,0,683.1,859.19,38.3544
2.01E+11,3,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,197.8261,0,683.1,3086.77,38.3544
2.01E+11,8.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,167.7215,0,683.1,2027.57,38.3544
2.01E+11,8.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,159.7826,0,683.1,1374.96,38.3544
2.01E+11,7.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,100,0,683.1,723.51,38.3544
2.01E+11,4.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,179.7468,0,683.1,1330.96,38.3544
2.01E+11,5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,175.6522,0,683.1,1613.09,38.3544
2.01E+11,7.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,176.8116,0,683.1,1153.43,38.3544
2.01E+11,5.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,171.0843,0,683.1,1272.6,38.3544
2.01E+11,6.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,100,0,683.1,547.07,38.3544
2.01E+11,4.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,197.8261,0,683.1,2201.07,38.3544
2.01E+11,8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.2174,0,683.1,1147.39,38.3544
2.01E+11,8.4,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,134.1772,0,683.1,796.46,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1073.24,38.3544
2.01E+11,5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,190.2174,0,683.1,1000.74,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,153.5714,0,683.1,1536.09,38.3544
2.01E+11,5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,148.2759,0,683.1,1277.43,38.3544
2.01E+11,5.8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,195.6522,0,683.1,1162.82,38.3544
2.01E+11,3.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,192.3913,0,683.1,1395.36,38.3544
2.01E+11,5.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,195.2381,0,683.1,1483.84,38.3544
2.01E+11,5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1543.44,38.3544
2.01E+11,5.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,178.2609,0,683.1,1458.62,38.3544
2.01E+11,6.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,122.9008,0,683.1,1364.32,38.3544
2.01E+11,9.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1615,38.3544
2.01E+11,6.33,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,168.4783,0,683.1,1466.96,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,132.6087,0,683.1,454.72,38.3544
2.01E+11,8.67,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,210.4348,0,683.1,1854.76,38.3544
2.01E+11,7.5,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,182.6446,0,683.1,1355.48,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,162,0,683.1,1469.27,38.3544
2.01E+11,8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,191.3043,0,683.1,752.99,38.3544
2.01E+11,6.75,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,143.3962,0,683.1,1049.31,38.3544
2.01E+11,8,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,176.087,0,683.1,1598.71,38.3544
2.01E+11,6.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,155.8333,0,683.1,1327.81,38.3544
2.01E+11,6,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,165.5462,0,683.1,839.97,38.3544
2.01E+11,8.25,336.57,278.093,0,0,0,0,0,0,0,0,0,1,0,0,13,-1.56,13.5,25.91,13.65,4.08,24.41,122.73,28.32,186.9565,0,683.1,1028.32,38.3544
2.01E+11,7,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,130,1,683.1,1453.56,37.4381
2.01E+11,6,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,200,1,683.1,2842.92,37.4381
2.01E+11,7.5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,141.1765,1,683.1,2378.52,37.4381
2.01E+11,6.67,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,125.7143,1,683.1,2808.99,37.4381
2.01E+11,7.2,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,183.3333,1,683.1,2849.14,37.4381
2.01E+11,6.5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,134.1667,1,683.1,3287.4,37.4381
2.01E+11,6.67,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,128.3019,0.6667,683.1,784.71,37.4381
2.01E+11,7.25,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,111.1111,1,683.1,2671.31,37.4381
2.01E+11,8.75,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,133.3333,1,683.1,1955.79,37.4381
2.01E+11,7,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,183.3333,1,683.1,2790.56,37.4381
2.01E+11,7.25,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,100,1,683.1,1509.71,37.4381
2.01E+11,8.67,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,200,1,683.1,2367.55,37.4381
2.01E+11,6.33,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,128.5714,1,683.1,2434.28,37.4381
2.01E+11,5.5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,130.2325,1,683.1,2280.13,37.4381
2.01E+11,6.83,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,144.4444,1,683.1,1543.62,37.4381
2.01E+11,8.6,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,125,1,683.1,1947.19,37.4381
2.01E+11,5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,137.5,1,683.1,1555.59,37.4381
2.01E+11,7,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,136.3636,1,683.1,2068.34,37.4381
2.01E+11,9.2,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,123.0769,1,683.1,1640.29,37.4381
2.01E+11,8,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,116.6667,1,683.1,1510.03,37.4381
2.01E+11,5.8,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,137.5,1,683.1,2964.8,37.4381
2.01E+11,4.33,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,200,1,683.1,1668.13,37.4381
2.01E+11,5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,133.3333,1,683.1,2159.64,37.4381
2.01E+11,5.67,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,142.8571,1,683.1,1977.27,37.4381
2.01E+11,10.6,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,120,1,683.1,2089.35,37.4381
2.01E+11,6.33,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,157.1429,1,683.1,1905.77,37.4381
2.01E+11,10.25,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,212.5,1,683.1,2277.94,37.4381
2.01E+11,7.25,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,128.5714,1,683.1,2022.71,37.4381
2.01E+11,8.8,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,128.5714,1,683.1,1774.89,37.4381
2.01E+11,4.5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,147.7273,1,683.1,1954.33,37.4381
2.01E+11,8.5,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,150,1,683.1,2255.16,37.4381
2.01E+11,2,442.968,126.511,0,0,0,0,0,0,0,1,0,0,0,0,13,-0.85,14.69,26.21,13.69,4.74,25.71,94.9,28.51,200,1,683.1,2359.46,37.4381
